Source,Target,Weight
pouching_tea,tamarind,36
pouching_tea,atropa_belladonna_root,1
pouching_tea,matsutake,57
pouching_tea,robinia_pseudoacacia,2
pouching_tea,cabbage_juice,1
pouching_tea,rosa_bourboniana_oil,1
pouching_tea,thymus_caespeititius,1
pouching_tea,helichrysum_italicum,1
pouching_tea,ceylon_cinnamon,2
pouching_tea,scotch,8
pouching_tea,texas_sage,1
pouching_tea,feces,1
pouching_tea,soursop,6
pouching_tea,petitgrain_lemon,3
pouching_tea,radish,7
pouching_tea,satsuma_mandarin_peel_oil,2
pouching_tea,magnolia_oil,1
pouching_tea,ruta_montana_oil,1
pouching_tea,raw_asparagus,2
pouching_tea,japanese_plum,6
pouching_tea,rancid_coconut_oil,1
pouching_tea,hoary_basil,1
pouching_tea,whale,29
pouching_tea,lilac,2
pouching_tea,palmarosa_oil,3
pouching_tea,mussel,6
pouching_tea,cider,31
pouching_tea,potato,52
pouching_tea,fruit_brandy,4
pouching_tea,ananas_sativus_oil,1
peach,parmesan_cheese,38
peach,tuna,19
peach,black_tea,44
peach,pork,24
peach,sparkling_wine,28
peach,enokidake,20
peach,raw_peanut,20
peach,banana,29
peach,russian_cheese,29
peach,catfish,15
peach,roasted_beef,37
peach,cantaloupe,31
peach,herring,15
peach,cheese,28
peach,red_kidney_bean,22
peach,fruit,9
peach,jamaican_rum,28
peach,orange,28
peach,keta_salmon,19
peach,bantu_beer,34
peach,raw_pork,24
peach,pear,30
peach,pike,15
peach,european_cranberry,36
peach,dried_fig,20
peach,peanut_butter,27
peach,concord_grape,35
peach,black_chokeberry,28
peach,champagne_wine,28
peach,crowberry,28
peach,wheaten_bread,18
peach,durian,9
peach,cloudberry,32
peach,fried_cured_pork,24
peach,cowberry,28
peach,snap_bean,22
peach,cabernet_sauvignon_grape,35
peach,port_wine,29
peach,shiitake,20
peach,black_seabream,15
peach,prune,12
peach,bog_blueberry,28
peach,celery,14
peach,rooibus_tea,38
peach,eucalyptus_globulus,2
peach,fermented_shrimp,15
peach,bread,13
peach,israeli_orange,28
peach,california_orange,28
peach,ceylon_tea,38
peach,cod,15
peach,fish,15
peach,plum,28
peach,cured_pork,25
peach,passion_fruit,37
peach,soybean,35
peach,strawberry,48
peach,wild_berry,28
peach,raw_lean_fish,16
peach,roasted_lamb,17
peach,pinto_bean,22
peach,guarana,9
peach,cabernet_sauvignon_wine,33
peach,brown_rice,23
peach,shrimp,15
peach,milk,29
peach,muscadine_grape,35
peach,mung_bean,22
peach,huckleberry,28
peach,muscat_grape,36
peach,whitefish,15
peach,yellow_passion_fruit,5
peach,roasted_malt,19
peach,bean,22
peach,loganberry,28
peach,mango,37
peach,muskmelon,31
peach,sherry,30
peach,beef,36
peach,black_chokecherry,29
peach,malay_apple,11
peach,navy_bean,22
peach,seychelles_tea,38
peach,lime,19
peach,raw_fish,15
peach,green_tea,39
peach,citrus_peel_oil,14
peach,raw_fatty_fish,19
peach,blueberry,31
peach,sauvignon_blanc_grape,36
peach,bilberry,35
peach,white_wine,37
peach,wild_raspberry,28
peach,bartlett_pear,30
peach,monkey_orange,18
peach,cooked_apple,48
peach,roasted_cocoa,28
peach,cream_cheese,28
peach,smoked_fatty_fish,19
peach,roasted_pecan,18
peach,horse_mackerel,15
peach,comte_cheese,28
peach,raw_beef,36
peach,bell_pepper,16
peach,wild_strawberry,30
peach,kola_tea,38
peach,litchi,13
peach,fried_beef,36
peach,raw_potato,21
peach,guineafowl,16
peach,swiss_cheese,30
peach,loquat,14
peach,starfruit,29
peach,egg,14
peach,grilled_pork,26
peach,apple,47
peach,red_meat,15
peach,cognac,31
peach,crownberry,28
peach,red_wine,33
peach,honey,14
peach,smoked_salmon,19
peach,sweetfish,15
peach,red_bean,22
peach,italian_lime,19
peach,boiled_beef,36
peach,quince,20
peach,crisp_bread,17
peach,roasted_chicken,31
peach,red_currant,28
peach,mutton,19
peach,black_raspberry,28
peach,lemon,20
peach,dwarf_quince,20
peach,boiled_chicken,29
peach,lamb,17
peach,baked_potato,23
peach,lean_fish,15
peach,rum,28
peach,turkey,15
peach,butter,39
peach,botrytized_wine,28
peach,feta_cheese,29
peach,sheep_cheese,28
peach,roasted_green_tea,39
peach,uncured_pork,24
peach,hop,15
peach,mushroom,20
peach,raw_bean,23
peach,cranberry,36
peach,tomato,30
peach,vinegar,14
peach,goat_cheese,28
peach,corn,20
peach,french_bean,22
peach,apricot,36
peach,beer,34
peach,malt,19
peach,tea,38
peach,tangerine,19
peach,potato,21
peach,pea,19
peach,hop_oil,15
peach,pilchard,15
peach,asparagus,12
peach,whiskey,21
peach,corn_oil,16
peach,elderberry,30
peach,melon,31
peach,roasted_turkey,15
peach,ham,15
peach,matsutake,20
peach,cured_ham,15
peach,coffee,26
peach,fried_chicken,29
peach,white_bread,13
peach,eel,15
peach,domiati_cheese,29
peach,mexican_lime,19
peach,globefish,15
peach,smoked_summer_sausage,15
peach,smoked_herring,15
peach,wort,13
peach,pecan,18
peach,whale,15
peach,mackerel,15
peach,seal,16
peach,cottage_cheese,28
peach,rice,23
peach,oat,12
peach,uncured_boiled_pork,24
peach,jasmine_tea,38
peach,fermented_russian_black_tea,38
peach,porcini,20
peach,mashed_potato,21
peach,brewed_tea,38
peach,dried_kidney_bean,22
peach,tamarind,16
peach,boiled_mutton,20
peach,nectarine,24
peach,yogurt,11
peach,orris_oil,1
peach,sapodilla,1
peach,vervain_leaf,1
peach,sour_cherry,15
peach,chokeberry,28
peach,artemisia_scoparia,1
peach,fruit_juice,2
peach,rancid_coconut_oil,1
peach,mentha_crispa,1
peach,hog_plum,10
peach,cacao,1
peach,lentil,1
peach,banana_passion_fruit,9
peach,split_pea,1
peach,nezara_viridula,1
peach,plant,2
peach,roasted_nut,4
peach,soursop,3
peach,winter_melon,1
peach,pinus_jeffreyi_terpentine,1
peach,teucrium_chamaedrys,1
peach,parmesan,1
peach,mandarin,19
peach,cider,16
peach,tilsit_cheese,28
peach,nut,4
peach,german_chamomile_oil,2
peach,litsea_zeylanica,2
peach,magnolia_fuscata,1
peach,bone_oil,1
peach,lemon_tree,1
peach,meat,15
peach,dill_blossom,2
peach,caja_fruit,9
peach,nettle,1
peach,ceriman,1
peach,artemisia_frigida,1
peach,palm_fruit,9
peach,red_algae,1
peach,passiflora_edulis,1
peach,algae,1
peach,wild_rice,3
peach,roasted_onion,10
peach,seaweed,1
peach,spermaceti_oil,1
peach,orange_leaf_oil,1
peach,bitter_almond,1
peach,milk_fat,2
parmesan_cheese,wild_berry,27
parmesan_cheese,comte_cheese,127
parmesan_cheese,raw_beef,93
parmesan_cheese,soybean,76
parmesan_cheese,bell_pepper,26
parmesan_cheese,cream_cheese,130
parmesan_cheese,european_cranberry,53
parmesan_cheese,concord_grape,67
parmesan_cheese,wild_strawberry,28
parmesan_cheese,orange,50
parmesan_cheese,wheaten_bread,48
parmesan_cheese,kola_tea,74
parmesan_cheese,cooked_apple,89
parmesan_cheese,muscat_grape,67
parmesan_cheese,kohlrabi,19
parmesan_cheese,dried_fig,22
parmesan_cheese,fried_beef,94
parmesan_cheese,raw_potato,53
parmesan_cheese,guineafowl,33
parmesan_cheese,swiss_cheese,129
parmesan_cheese,banana,58
parmesan_cheese,loquat,22
parmesan_cheese,starfruit,40
parmesan_cheese,egg,35
parmesan_cheese,huckleberry,27
parmesan_cheese,grilled_pork,64
parmesan_cheese,onion,21
parmesan_cheese,apple,88
parmesan_cheese,red_meat,33
parmesan_cheese,cognac,85
parmesan_cheese,tuna,48
parmesan_cheese,cheese,127
parmesan_cheese,cowberry,27
parmesan_cheese,sauvignon_blanc_grape,67
parmesan_cheese,crownberry,27
parmesan_cheese,cream,24
parmesan_cheese,red_wine,82
parmesan_cheese,honey,30
parmesan_cheese,sherry,84
parmesan_cheese,smoked_salmon,48
parmesan_cheese,fried_cured_pork,63
parmesan_cheese,sweetfish,37
parmesan_cheese,raw_fatty_fish,48
parmesan_cheese,red_bean,48
parmesan_cheese,italian_lime,20
parmesan_cheese,boiled_beef,93
parmesan_cheese,quince,19
parmesan_cheese,crisp_bread,44
parmesan_cheese,roasted_chicken,79
parmesan_cheese,plum,36
parmesan_cheese,navy_bean,48
parmesan_cheese,enokidake,65
parmesan_cheese,pork,63
parmesan_cheese,green_tea,78
parmesan_cheese,cod,37
parmesan_cheese,red_currant,27
parmesan_cheese,mutton,48
parmesan_cheese,loganberry,29
parmesan_cheese,muscadine_grape,66
parmesan_cheese,black_raspberry,27
parmesan_cheese,lemon,25
parmesan_cheese,dwarf_quince,19
parmesan_cheese,boiled_chicken,72
parmesan_cheese,lamb,44
parmesan_cheese,baked_potato,65
parmesan_cheese,lean_fish,38
parmesan_cheese,rum,90
parmesan_cheese,cloudberry,38
parmesan_cheese,roasted_beef,97
parmesan_cheese,israeli_orange,50
parmesan_cheese,lime,20
parmesan_cheese,roasted_pecan,35
parmesan_cheese,shiitake,65
parmesan_cheese,bartlett_pear,22
parmesan_cheese,turkey,37
parmesan_cheese,butter,79
parmesan_cheese,horse_mackerel,37
parmesan_cheese,botrytized_wine,70
parmesan_cheese,feta_cheese,127
parmesan_cheese,sheep_cheese,127
parmesan_cheese,roasted_green_tea,78
parmesan_cheese,uncured_pork,63
parmesan_cheese,hop,50
parmesan_cheese,celery,21
parmesan_cheese,mushroom,65
parmesan_cheese,blueberry,34
parmesan_cheese,black_tea,89
parmesan_cheese,mate,23
parmesan_cheese,white_wine,98
parmesan_cheese,raw_peanut,62
parmesan_cheese,sparkling_wine,72
parmesan_cheese,raw_bean,49
parmesan_cheese,bread,40
parmesan_cheese,pike,37
parmesan_cheese,cranberry,53
parmesan_cheese,tomato,66
parmesan_cheese,black_chokeberry,27
parmesan_cheese,vinegar,20
parmesan_cheese,buckwheat,38
parmesan_cheese,goat_cheese,128
parmesan_cheese,corn,51
parmesan_cheese,french_bean,48
parmesan_cheese,snap_bean,50
parmesan_cheese,apricot,43
parmesan_cheese,roasted_cocoa,82
parmesan_cheese,beer,100
parmesan_cheese,california_orange_peel,9
parmesan_cheese,japanese_seafood,1
parmesan_cheese,andropogon_intermedius,1
parmesan_cheese,jasminum_grandiflorum_oil,1
parmesan_cheese,cod_liver_oil,1
parmesan_cheese,artemisia_frigida,1
parmesan_cheese,palm_oil,1
parmesan_cheese,wort,33
parmesan_cheese,egg_noodle,4
parmesan_cheese,bulgarian_clary_sage,1
parmesan_cheese,eel,37
parmesan_cheese,citronella,2
parmesan_cheese,crowberry,28
parmesan_cheese,petitgrain,3
parmesan_cheese,grape_must,2
parmesan_cheese,beef,93
parmesan_cheese,oat,25
parmesan_cheese,date,2
parmesan_cheese,neroli,4
parmesan_cheese,ceanothus_velutinus_leaf,1
parmesan_cheese,lavandin,4
parmesan_cheese,orange_peel_oil,8
parmesan_cheese,cured_pork,69
parmesan_cheese,mackerel,37
parmesan_cheese,bitter_orange_leaf,1
parmesan_cheese,japanese_mint,12
parmesan_cheese,durian,5
parmesan_cheese,litsea_zeylanica,2
parmesan_cheese,german_chamomile_oil,3
parmesan_cheese,cryptomeria_japonica,1
parmesan_cheese,orange_leaf_oil,1
parmesan_cheese,ruta_pinnata_leaf_oil,1
parmesan_cheese,russian_cheese,127
parmesan_cheese,raw_fish,39
parmesan_cheese,bulgarian_clary_sage_oil,1
parmesan_cheese,sour_milk,12
parmesan_cheese,sapodilla_fruit,2
parmesan_cheese,wheat,4
parmesan_cheese,rooibus_tea,76
parmesan_cheese,ruta_montana_oil,1
parmesan_cheese,corn_grit,4
parmesan_cheese,smoked_summer_sausage,34
parmesan_cheese,tea_oil,2
parmesan_cheese,magnolia_fuscata,1
parmesan_cheese,lentil,1
parmesan_cheese,grape_juice,1
parmesan_cheese,orange_peel,8
parmesan_cheese,angelica_oil,2
parmesan_cheese,peanut_oil,12
parmesan_cheese,angelica,2
parmesan_cheese,mango,64
parmesan_cheese,wintergreen_leaf,2
parmesan_cheese,wood,2
parmesan_cheese,congo_geranium,1
parmesan_cheese,catfish,37
parmesan_cheese,yam,1
parmesan_cheese,abies_sibirica,1
parmesan_cheese,tamarind,30
parmesan_cheese,petitgrain_lemon,3
parmesan_cheese,pickled_ham,1
parmesan_cheese,arrack,2
parmesan_cheese,black_chokecherry,28
parmesan_cheese,roasted_nut,7
parmesan_cheese,myrcia_acris,1
parmesan_cheese,clary_sage_oil,2
parmesan_cheese,pinus_sabiniana,2
parmesan_cheese,roasted_macadamia_nut,16
parmesan_cheese,taiwan_citronella,2
parmesan_cheese,onion_juice,1
parmesan_cheese,bog_blueberry,28
parmesan_cheese,kelp,6
parmesan_cheese,fagroea_racemosa_flower,1
parmesan_cheese,angelica_root,3
parmesan_cheese,uncured_boiled_pork,64
parmesan_cheese,pecan,34
parmesan_cheese,crepis_foetida_root,1
parmesan_cheese,psilocaulon_absimile,1
parmesan_cheese,basil,4
parmesan_cheese,pear,22
parmesan_cheese,elderberry_juice,2
parmesan_cheese,papaver_somniferum,1
parmesan_cheese,petasites_fragrans,1
parmesan_cheese,wheat_flake,4
parmesan_cheese,strawberry,80
parmesan_cheese,smoked_fatty_fish,49
parmesan_cheese,eucalyptus_globulus,2
parmesan_cheese,michelia_champaca_oil,1
parmesan_cheese,pinto_bean,48
parmesan_cheese,oatmeal,9
parmesan_cheese,roasted_coconut,41
parmesan_cheese,blackberry_juice,1
parmesan_cheese,leek,21
parmesan_cheese,whole_grain_wheat_flour,4
parmesan_cheese,cistus_labdanum,1
parmesan_cheese,israeli_orange_oil,1
parmesan_cheese,abies_balsamea_oil,1
parmesan_cheese,ximenia_aegyptiaca,1
parmesan_cheese,peanut_butter,74
parmesan_cheese,mashed_potato,53
parmesan_cheese,shellfish,1
parmesan_cheese,split_pea,1
parmesan_cheese,randia_formosa_flower,1
parmesan_cheese,hazelnut,7
parmesan_cheese,french_lavender,11
parmesan_cheese,chamaecyparis_formosensis_root_oil,1
parmesan_cheese,monkey_orange,27
parmesan_cheese,macadamia_nut,16
parmesan_cheese,white_bread,44
parmesan_cheese,bantu_beer,101
parmesan_cheese,eucalyptus_goniocalyx,1
parmesan_cheese,fried_chicken,74
parmesan_cheese,fruit_brandy,9
parmesan_cheese,pinus_jeffreyi,1
parmesan_cheese,coffee,78
parmesan_cheese,grape_syrup,1
parmesan_cheese,grapefruit_juice,13
parmesan_cheese,buttermilk,10
parmesan_cheese,corn_oil,27
parmesan_cheese,raw_pork,63
parmesan_cheese,thymus_oil,1
parmesan_cheese,schizandra_nigra_oil,1
parmesan_cheese,rye_ergot,1
parmesan_cheese,armenian_muscat_grape_oil,1
parmesan_cheese,smoked_herring,38
parmesan_cheese,spearmint,13
parmesan_cheese,barosma_venustum,1
parmesan_cheese,broccoli,7
parmesan_cheese,ceylon_cinnamon,2
parmesan_cheese,chamaecyparis_pisifera,1
parmesan_cheese,cottage_cheese,130
parmesan_cheese,cassava,5
parmesan_cheese,american_peppermint_oil,1
parmesan_cheese,bay_laurel,1
parmesan_cheese,elder_flower,4
parmesan_cheese,hinoki,2
parmesan_cheese,pinus_jeffreyi_leaf_oil,1
parmesan_cheese,beet,2
parmesan_cheese,cardamom,21
parmesan_cheese,california_orange,50
parmesan_cheese,piper_officinarum,1
parmesan_cheese,fermented_russian_black_tea,74
parmesan_cheese,sherry_wine,1
parmesan_cheese,clove,15
parmesan_cheese,oak_musk,2
parmesan_cheese,toasted_sesame_seed,13
parmesan_cheese,bilberry_wine,2
parmesan_cheese,seal,34
parmesan_cheese,rubus_arcticus,7
parmesan_cheese,radish,8
parmesan_cheese,soursop,5
parmesan_cheese,sake,16
parmesan_cheese,grape_vine,4
parmesan_cheese,ananas_sativus,1
parmesan_cheese,rhubarb,4
parmesan_cheese,cognac_oil,1
parmesan_cheese,scotch,8
parmesan_cheese,coconut_oil,13
parmesan_cheese,lemon_juice,1
parmesan_cheese,pandanus_odoratissimus,2
parmesan_cheese,port_wine,70
parmesan_cheese,chokeberry,27
parmesan_cheese,bean,48
parmesan_cheese,origanum_oil,1
parmesan_cheese,keta_salmon,48
parmesan_cheese,boronia_dentigeroides_oil,1
parmesan_cheese,cinnamomum_oil,1
parmesan_cheese,nectarine,22
parmesan_cheese,mung_bean,48
parmesan_cheese,peated_malt,3
parmesan_cheese,roman_chamomile,13
parmesan_cheese,grapefruit_peel,3
parmesan_cheese,potato,53
parmesan_cheese,cauliflower,13
parmesan_cheese,rafanus_sativus_root,1
parmesan_cheese,teucrium_chamaedrys,1
parmesan_cheese,achillea_ageratum,2
parmesan_cheese,tilsit_cheese,127
parmesan_cheese,nut,7
parmesan_cheese,anise_hyssop,3
parmesan_cheese,wild_bergamot_oil,1
parmesan_cheese,rutabaga,7
parmesan_cheese,phellodendron_amurense_fruit,1
parmesan_cheese,cured_ham,40
parmesan_cheese,tobacco_leaf,3
parmesan_cheese,violet_leaf,3
parmesan_cheese,wild_bergamot,2
parmesan_cheese,raw_lean_fish,38
parmesan_cheese,sapodilla,1
parmesan_cheese,orris,4
parmesan_cheese,pinus_avium_fruit,1
parmesan_cheese,wild_raspberry,27
parmesan_cheese,orange_juice,21
parmesan_cheese,caprifoliaceae,1
parmesan_cheese,magnolia_oil,1
parmesan_cheese,whitefish,37
parmesan_cheese,acacia_dealbata,1
parmesan_cheese,ham,35
parmesan_cheese,roasted_turkey,37
parmesan_cheese,rosaceae,1
parmesan_cheese,japanese_plum,4
parmesan_cheese,boronia_anemonifolia,1
parmesan_cheese,satureia_montana,1
parmesan_cheese,palm,3
parmesan_cheese,rice,44
parmesan_cheese,jasmine_tea,74
parmesan_cheese,phebalium_dentatum,1
parmesan_cheese,boiled_crab,24
parmesan_cheese,roasted_lamb,45
parmesan_cheese,ocotea_usambarensis_oil,1
parmesan_cheese,saxifragaceae,1
parmesan_cheese,matsutake,65
parmesan_cheese,caviar,12
parmesan_cheese,whale,33
parmesan_cheese,fenugreek,8
parmesan_cheese,jamaican_rum,92
parmesan_cheese,hyacinth,2
parmesan_cheese,zanthoxylum_rhetsa,2
parmesan_cheese,thymbra_spicata_oil,1
parmesan_cheese,raw_asparagus,3
parmesan_cheese,wild_rice,5
parmesan_cheese,meat,33
parmesan_cheese,polysiphonia_fastigiata,1
parmesan_cheese,pinus_jeffreyi_terpentine,1
parmesan_cheese,porcini,65
parmesan_cheese,skim_milk,12
parmesan_cheese,white_currant_juice,1
parmesan_cheese,reunion_geranium,4
parmesan_cheese,mussel,15
parmesan_cheese,tea,74
parmesan_cheese,coprosma_foetidissima_leaf,1
parmesan_cheese,pinus_sabiniana_terpentine,1
parmesan_cheese,domiati_cheese,127
parmesan_cheese,muskmelon,44
parmesan_cheese,lavender_oil,3
parmesan_cheese,cantaloupe,44
parmesan_cheese,mastic_gum,5
parmesan_cheese,boiled_mutton,50
parmesan_cheese,artemisia_transiliensis,2
parmesan_cheese,polyalthia_canangioides_flower,1
parmesan_cheese,oxidized_milk,1
parmesan_cheese,chrysocoris_stolli,1
parmesan_cheese,eriostemon_coxii_leaf_oil,1
parmesan_cheese,citrus_flower_oil,1
parmesan_cheese,mexican_lime,22
parmesan_cheese,ceylon_tea,74
parmesan_cheese,florida_orange_juice,2
parmesan_cheese,citrus_oil,2
parmesan_cheese,pork_liver,6
parmesan_cheese,garlic,5
parmesan_cheese,ambrette_seed_oil,1
parmesan_cheese,sweet_potato,4
parmesan_cheese,mandarin,22
parmesan_cheese,asparagus,30
parmesan_cheese,grapefruit_peel_oil,2
parmesan_cheese,anise_brandy,1
parmesan_cheese,red_sage,3
parmesan_cheese,red_kidney_bean,52
parmesan_cheese,american_peppermint,2
parmesan_cheese,malt_whiskey,7
parmesan_cheese,thuja_articulata_bark_oil,1
parmesan_cheese,datura_stramonium,1
parmesan_cheese,ptychotis_ajowan_seed_oil,1
parmesan_cheese,tsuga_canadensis_oil,1
parmesan_cheese,black_seabream,37
parmesan_cheese,squid,11
parmesan_cheese,mulberry_leaf,1
parmesan_cheese,tobacco_flower,1
parmesan_cheese,wood_apple,2
parmesan_cheese,lingonberry,7
parmesan_cheese,rye_flour,4
parmesan_cheese,lavender_vera_oil,1
parmesan_cheese,cabernet_sauvignon_grape,66
parmesan_cheese,raw_soybean_oil,2
parmesan_cheese,brown_rice,48
parmesan_cheese,mammee,1
parmesan_cheese,orange_leaf,2
parmesan_cheese,eucalyptus_cinereea,1
parmesan_cheese,valencia_orange_oil,1
parmesan_cheese,roasted_barley,17
parmesan_cheese,violet_leaf_oil,1
parmesan_cheese,irish_whiskey,1
parmesan_cheese,cymbopogon_javanensis,2
parmesan_cheese,jackfruit,8
parmesan_cheese,herring,37
parmesan_cheese,ceriman,1
parmesan_cheese,eucalyptus_hemilampra,1
parmesan_cheese,pawpaw,15
parmesan_cheese,umbelliferae,1
parmesan_cheese,salmon_roe,1
parmesan_cheese,nezara_viridula,1
parmesan_cheese,melon,44
parmesan_cheese,chicken_liver,3
parmesan_cheese,corn_flake,4
parmesan_cheese,pilchard,37
parmesan_cheese,furcraea_gigantean_flower_oil,1
parmesan_cheese,temoe_lawak,1
parmesan_cheese,rose_oil,1
parmesan_cheese,mastic_gum_fruit_oil,5
parmesan_cheese,plum_wine,2
parmesan_cheese,hyacinth_oil,2
parmesan_cheese,roasted_onion,23
parmesan_cheese,whiskey,67
parmesan_cheese,grapefruit,20
parmesan_cheese,strawberry_oil,1
parmesan_cheese,lamb_liver,4
parmesan_cheese,tobacco_leaf_oil,2
parmesan_cheese,picea_balsamea_oil,1
parmesan_cheese,mastic_gum_oil,5
parmesan_cheese,hop_oil,50
parmesan_cheese,babaco,2
parmesan_cheese,phellodendron_japonicum,1
parmesan_cheese,roasted_malt,41
parmesan_cheese,malt,41
parmesan_cheese,almond,4
parmesan_cheese,sandalwood,2
parmesan_cheese,eucalyptus_maideni,1
parmesan_cheese,globefish,37
parmesan_cheese,pennyroyal_oil,2
parmesan_cheese,monarda_citriodora_oil,1
parmesan_cheese,seychelles_tea,74
parmesan_cheese,macaroni,4
parmesan_cheese,elderberry,32
parmesan_cheese,yellow_passion_fruit,8
parmesan_cheese,passion_fruit,55
parmesan_cheese,sea_buckthorn,4
parmesan_cheese,bilberry,44
parmesan_cheese,mutton_liver,4
parmesan_cheese,seseli_tortuosum,1
parmesan_cheese,violet_root,1
parmesan_cheese,barley,10
parmesan_cheese,brazilian_sassafras_oil,1
parmesan_cheese,plum_brandy,13
parmesan_cheese,champagne_wine,70
parmesan_cheese,cabernet_sauvignon_wine,82
parmesan_cheese,wheat_bran,4
parmesan_cheese,coffee_flower,1
parmesan_cheese,kumquat_peel_oil,6
parmesan_cheese,petrosimonia_monandra,1
parmesan_cheese,roasted_chicory_root,6
parmesan_cheese,saffron,4
parmesan_cheese,kale,2
parmesan_cheese,parsnip_root,2
parmesan_cheese,tangerine,23
parmesan_cheese,dried_kidney_bean,48
parmesan_cheese,rancid_coconut_oil,1
parmesan_cheese,cider,42
parmesan_cheese,butterfat,4
parmesan_cheese,pea,40
parmesan_cheese,chamomile,2
parmesan_cheese,caraway_seed,2
parmesan_cheese,cilantro,8
parmesan_cheese,american_cranberry,4
parmesan_cheese,tea_leaf_oil,2
parmesan_cheese,salmon_caviar,1
parmesan_cheese,sour_cherry,8
parmesan_cheese,brewed_tea,74
parmesan_cheese,yogurt,28
parmesan_cheese,pandanus_odoratissimus_oil,2
parmesan_cheese,chinese_cabbage,2
parmesan_cheese,shrimp,42
parmesan_cheese,cinnamomum,2
parmesan_cheese,salmon_oil,2
parmesan_cheese,fish,37
parmesan_cheese,savory,1
parmesan_cheese,thymus_caespeititius,1
parmesan_cheese,fermented_shrimp,42
parmesan_cheese,wood_vinegar,1
parmesan_cheese,milk,79
parmesan_cheese,petitgrain_lime,2
parmesan_cheese,pine_turpentine,1
parmesan_cheese,armagnac,2
parmesan_cheese,citronella_oil,1
parmesan_cheese,bitter_orange_flower_oil,1
parmesan_cheese,spermaceti_oil,1
parmesan_cheese,wood_spirit,1
parmesan_cheese,jasminum_odoratissimum_oil,1
parmesan_cheese,raw_leek,21
parmesan_cheese,pinanona,1
parmesan_cheese,arnica_montana,1
parmesan_cheese,calamus,14
parmesan_cheese,sheep_milk,11
potato_chip,tuna,15
potato_chip,black_tea,15
potato_chip,pork,17
potato_chip,sparkling_wine,8
potato_chip,enokidake,11
potato_chip,raw_peanut,16
potato_chip,banana,7
potato_chip,roasted_beef,24
potato_chip,cheese,10
potato_chip,orange,9
potato_chip,keta_salmon,15
potato_chip,pike,8
potato_chip,european_cranberry,7
potato_chip,peanut_butter,23
potato_chip,concord_grape,8
potato_chip,wheaten_bread,9
potato_chip,fried_cured_pork,17
potato_chip,shiitake,11
potato_chip,bread,8
potato_chip,israeli_orange,9
potato_chip,cod,9
potato_chip,cured_pork,19
potato_chip,pork_liver,4
potato_chip,soybean,21
potato_chip,mate,6
potato_chip,muscadine_grape,8
potato_chip,muscat_grape,9
potato_chip,sherry,8
potato_chip,beef,22
potato_chip,navy_bean,11
potato_chip,green_tea,13
potato_chip,raw_fatty_fish,15
potato_chip,sauvignon_blanc_grape,8
potato_chip,white_wine,9
potato_chip,cooked_apple,8
potato_chip,roasted_cocoa,17
potato_chip,cream_cheese,10
potato_chip,smoked_fatty_fish,15
potato_chip,roasted_pecan,10
potato_chip,horse_mackerel,8
potato_chip,lingonberry,3
potato_chip,lean_fish,8
potato_chip,comte_cheese,10
potato_chip,apple,8
potato_chip,swiss_cheese,11
potato_chip,sheep_cheese,10
potato_chip,coffee,17
potato_chip,rum,12
potato_chip,hop,6
potato_chip,uncured_pork,17
potato_chip,boiled_beef,22
potato_chip,raw_beef,22
potato_chip,crisp_bread,10
potato_chip,grilled_pork,18
potato_chip,cranberry,7
potato_chip,raw_bean,11
potato_chip,feta_cheese,11
potato_chip,butter,17
potato_chip,sweetfish,8
potato_chip,mushroom,11
potato_chip,cognac,10
potato_chip,fried_beef,22
potato_chip,red_bean,11
potato_chip,roasted_chicken,18
potato_chip,roasted_green_tea,13
potato_chip,boiled_chicken,17
potato_chip,tomato,21
potato_chip,kola_tea,11
potato_chip,red_wine,9
potato_chip,botrytized_wine,8
potato_chip,smoked_salmon,15
potato_chip,lamb,9
potato_chip,raw_soybean_oil,2
potato_chip,caviar,6
potato_chip,raw_potato,12
potato_chip,guineafowl,8
potato_chip,egg,9
potato_chip,onion,8
potato_chip,red_meat,8
potato_chip,cream,6
potato_chip,mutton,10
potato_chip,baked_potato,14
potato_chip,turkey,9
potato_chip,sturgeon_caviar,7
potato_chip,salmon_roe,1
potato_chip,ananas_sativus,1
potato_chip,grape_syrup,1
potato_chip,yam,1
potato_chip,wood_spirit,1
potato_chip,valencia_orange_oil,1
potato_chip,peated_malt,3
potato_chip,chicken_broth,1
potato_chip,polysiphonia_fastigiata,1
potato_chip,roasted_onion,9
potato_chip,rafanus_sativus_root,1
potato_chip,soybean_oil,2
potato_chip,pickled_ham,1
potato_chip,oxidized_milk,2
potato_chip,cod_liver_oil,1
potato_chip,oak_tar_oil,1
potato_chip,malt_whiskey,4
potato_chip,cognac_oil,1
potato_chip,coprosma_foetidissima_leaf,1
potato_chip,salmon_oil,2
potato_chip,cassava,3
potato_chip,grape_juice,1
potato_chip,blackberry_juice,1
potato_chip,beech,1
potato_chip,yogurt,11
potato_chip,white_currant_juice,1
potato_chip,lard,1
potato_chip,chrysocoris_stolli,1
cistus_ladaniferus,black_tea,1
cistus_ladaniferus,pork,1
cistus_ladaniferus,sparkling_wine,1
cistus_ladaniferus,roasted_beef,1
cistus_ladaniferus,cheese,1
cistus_ladaniferus,fried_cured_pork,1
cistus_ladaniferus,sherry,1
cistus_ladaniferus,green_tea,1
cistus_ladaniferus,white_wine,1
cistus_ladaniferus,cream_cheese,1
cistus_ladaniferus,comte_cheese,1
cistus_ladaniferus,swiss_cheese,1
